company,file_category,language,original_filename,hashed_filename,total_pages,sampled_pages,sampled_pages_count
db,visual_documents,EN,DB-Digital-Payments-Treasury-KPMG-White-Paper-Web-Secured_en.pdf,780582bbd51226b2b31744d91be7f1a3.pdf,36,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_7.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_33.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_29.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_30.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_32.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_31.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/780582bbd51226b2b31744d91be7f1a3_34.png""]",7
db,visual_documents,EN,Bringing-energy-and-critical-raw-materials-security-together-final_en.pdf,8456d04d291a15161c9c96de071c6fff.pdf,24,[],0
db,visual_documents,EN,2020_Deutsche_Bank_A_Guide_to_Trade_Finance_Secure_en.pdf,1c13544248fda6951a76950a332e334a.pdf,51,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_16.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_38.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_39.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_23.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_9.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_21.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_13.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/1c13544248fda6951a76950a332e334a_10.png""]",8
db,visual_documents,EN,9-SDD-Sustainability-Journey-Presentation_en.pdf,d9f7aecddeb59b16201eedbb8c548578.pdf,8,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/d9f7aecddeb59b16201eedbb8c548578_5.png""]",1
db,visual_documents,EN,4-SDD-Sustainability-Journey-Presentation_en.pdf,03f031feeb279a1694a5bfa99d3c6a79.pdf,7,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/03f031feeb279a1694a5bfa99d3c6a79_2.png""]",1
db,visual_documents,EN,Deutsche-Bank-China-Compass-2024.pdf,7f073d3f85603f4c0cef5908f77290a7.pdf,72,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/7f073d3f85603f4c0cef5908f77290a7_43.png"", ""data/sampled_pages/single_page_images/EN/db/visual_documents/7f073d3f85603f4c0cef5908f77290a7_46.png""]",2
db,visual_documents,EN,8-SDD-Sustainability-Journey-Presentation_en.pdf,bb7b4a69ce8a3fda3b003a69210e4ac2.pdf,10,"[""data/sampled_pages/single_page_images/EN/db/visual_documents/bb7b4a69ce8a3fda3b003a69210e4ac2_4.png""]",1
db,visual_documents,EN,2-SDD-Sustainability-Journey-Presentation_en.pdf,10fc0d4f60c52c89d4a35a9a235717fc.pdf,9,[],0
societegen,visual_documents,EN,societe-generale-rapport-d-activite-2012-2013_en.pdf,144ecb21802f7c799954a9c0cf07238c.pdf,33,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_12.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_9.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_7.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_8.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_27.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_23.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_15.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/144ecb21802f7c799954a9c0cf07238c_18.png""]",9
societegen,visual_documents,EN,2023-universal-registration-document-en_en.pdf,0b784ea6ab9566b6b0876e522a6b0cd6.pdf,700,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_328.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_20.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_225.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_49.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_64.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_309.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_510.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_638.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_164.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_264.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0b784ea6ab9566b6b0876e522a6b0cd6_413.png""]",11
societegen,visual_documents,EN,diversity-and-inclusion-report-2022-en_en.pdf,2b2f07ef3ea8a0ec640495d9e1a539ae.pdf,27,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/2b2f07ef3ea8a0ec640495d9e1a539ae_3.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/2b2f07ef3ea8a0ec640495d9e1a539ae_7.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/2b2f07ef3ea8a0ec640495d9e1a539ae_5.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/2b2f07ef3ea8a0ec640495d9e1a539ae_20.png""]",4
societegen,visual_documents,EN,spif-reporting-as-of-2023-12-29_en.pdf,9b4121b53afce94eacc5894a164727b0.pdf,76,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_36.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_9.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_52.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_39.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_16.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_37.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_32.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_55.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_42.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_54.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_27.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_38.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_4.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_60.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_51.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_35.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_49.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/9b4121b53afce94eacc5894a164727b0_31.png""]",21
societegen,visual_documents,EN,professions-and-skills-report-2021_en.pdf,edd4fccc39553db59193ede72093985b.pdf,23,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/edd4fccc39553db59193ede72093985b_8.png""]",1
societegen,visual_documents,EN,societe-generale-climate-disclosure-report-december-2021-en_en.pdf,a7bdc0297901560d68ef4d4461d4adb6.pdf,54,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/a7bdc0297901560d68ef4d4461d4adb6_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/a7bdc0297901560d68ef4d4461d4adb6_47.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/a7bdc0297901560d68ef4d4461d4adb6_25.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/a7bdc0297901560d68ef4d4461d4adb6_30.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/a7bdc0297901560d68ef4d4461d4adb6_45.png""]",5
societegen,visual_documents,EN,societe-generale-cf-2019-emtn-base-prospectus_en.pdf,0def68d1ba08e090d0079213009cbb73.pdf,156,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_9.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_13.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_18.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_155.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_37.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/0def68d1ba08e090d0079213009cbb73_24.png""]",8
societegen,visual_documents,EN,societe-generale-csr-2014-uk_en.pdf,b4f8b950b8ccec070f67b53382c332ff.pdf,134,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_64.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_51.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_49.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_56.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_20.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_69.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_103.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_72.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_18.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_54.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_50.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_89.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_86.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_92.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_4.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_15.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_88.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_107.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/b4f8b950b8ccec070f67b53382c332ff_7.png""]",22
societegen,visual_documents,EN,2024-responsible-employer-report-en_en.pdf,c369ce086cae62c0f6ee076f4df7b3a4.pdf,64,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_48.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_45.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_5.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_24.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_39.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_43.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_23.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_52.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/c369ce086cae62c0f6ee076f4df7b3a4_47.png""]",11
societegen,visual_documents,EN,sg-spif-reporting-as-of-2021-12-31_en.pdf,8c4ad2d14eac8dcbaefe8a49d0560411.pdf,58,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_43.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_39.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_31.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_22.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_48.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_28.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_40.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_42.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_41.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_23.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_53.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_54.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_37.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_35.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8c4ad2d14eac8dcbaefe8a49d0560411_19.png""]",15
societegen,visual_documents,EN,annual-report-2011-2012_en.pdf,38f90bae333c6bbe96b1baf854687aba.pdf,72,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_61.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_66.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_10.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_34.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_33.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_36.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_60.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_62.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_44.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_69.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_27.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_28.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_17.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/38f90bae333c6bbe96b1baf854687aba_59.png""]",14
societegen,visual_documents,EN,radd-en-07-07-2014_en.pdf,8fa717f61637bf3b8543272a75e18b0a.pdf,68,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_63.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_59.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_62.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_37.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_25.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_57.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_52.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_40.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_10.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_55.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_60.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_17.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_41.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_32.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_42.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_44.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/8fa717f61637bf3b8543272a75e18b0a_61.png""]",17
societegen,visual_documents,EN,spif-reporting-as-of-2022-12-30_en.pdf,72510d5c67b529df701e6a91fab687a8.pdf,68,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_29.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_23.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_51.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_20.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_2.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_44.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_49.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_60.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_48.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_52.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_21.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_50.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_39.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_41.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_33.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_57.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/72510d5c67b529df701e6a91fab687a8_17.png""]",20
societegen,visual_documents,EN,soc-bdc2021-en-hd_en.pdf,68beb502d47c0c3e51132d3c5c25dc09.pdf,72,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/68beb502d47c0c3e51132d3c5c25dc09_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/68beb502d47c0c3e51132d3c5c25dc09_12.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/68beb502d47c0c3e51132d3c5c25dc09_10.png""]",3
societegen,visual_documents,EN,pdfweb_en.pdf,6d04794dea6537e5ee26af26751c490a.pdf,134,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_6.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_69.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_89.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_46.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_92.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_49.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_86.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_88.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_103.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_56.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_51.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_50.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_26.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_4.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_54.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_64.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_20.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_15.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/6d04794dea6537e5ee26af26751c490a_7.png""]",19
societegen,visual_documents,EN,integrated-report-2020-2021_en.pdf,040008d0a3864acdbeef88f670b4fec8.pdf,39,"[""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_4.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_11.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_21.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_12.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_23.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_9.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_22.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_34.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_30.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_27.png"", ""data/sampled_pages/single_page_images/EN/societegen/visual_documents/040008d0a3864acdbeef88f670b4fec8_36.png""]",11
